timestamp,relative_time (seg),id,value
1562356665583,250.414,0xa0,"{'D4_Gate_Driver_Board': 33.300000000000004, 'D1_Module_A': 24.3, 'D3_Module_C': 24.700000000000003, 'D2_Module_B': 24.6}"
1562356666584,251.415,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356667587,252.418,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 756.354, 'D2_Torque_Feedback': -1.6}"
1562356668590,253.421,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356669590,254.421,0xa8,"{'D3_Id': -0.8, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.0}"
1562356670591,255.422,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356671596,256.427,0xad,"{'D4_Iq_Command': -3.8000000000000003, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1376, 'D3_Id_Command': 0.0}"
1562356672597,257.428,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 761.484, 'D2_Torque_Feedback': -3.1}"
1562356673596,258.427,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356674597,259.428,0xa8,"{'D3_Id': 1.7000000000000002, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.9000000000000004}"
1562356675603,260.434,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356676600,261.431,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 765.471, 'D2_Torque_Feedback': -3.0}"
1562356677600,262.431,0xa6,"{'D1_Phase_A_Current': -2.5, 'D2_Phase_B_Current': 4.2, 'D3_Phase_C_Current': 1.1, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356678602,263.433,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 767.469, 'D2_Torque_Feedback': -1.5}"
1562356679605,264.436,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1385, 'D3_Id_Command': 0.0}"
1562356680606,265.437,0xa6,"{'D1_Phase_A_Current': 0.0, 'D2_Phase_B_Current': -3.5, 'D3_Phase_C_Current': 3.1, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356681608,266.439,0xa8,"{'D3_Id': 0.7000000000000001, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.8000000000000003}"
1562356682610,267.441,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 771.465, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356683610,268.441,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.07, 'D5_Analog_Input_5': 4.93}"
1562356684612,269.443,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356685615,270.446,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 774.444, 'D2_Torque_Feedback': -3.8000000000000003}"
1562356686615,271.446,0xa7,"{'D1_DC_Bus_Voltage': 607.8000000000001, 'D4_VBC_Vq_Voltage': -41.7, 'D3_VAB_Vd_Voltage': 0.8, 'D2_Output_Voltage': 41.6}"
1562356687616,272.447,0xa8,"{'D3_Id': 0.8, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -1.9000000000000001}"
1562356688617,273.448,0xa5,"{'D2_Motor_Speed': 442, 'D1_Motor_Angle_Electrical': 315.6, 'D3_Electrical_Output_Frequency': 73.60000000000001, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356689619,274.45,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356690620,275.451,0xa6,"{'D1_Phase_A_Current': 4.6000000000000005, 'D2_Phase_B_Current': -1.8, 'D3_Phase_C_Current': 0.30000000000000004, 'D4_DC_Bus_Current': 0.2}"
1562356691623,276.454,0xad,"{'D4_Iq_Command': -4.0, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1383, 'D3_Id_Command': 0.0}"
1562356692621,277.452,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356693623,278.454,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.08, 'D5_Analog_Input_5': 4.93}"
1562356694628,279.459,0xad,"{'D4_Iq_Command': -4.0, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1384, 'D3_Id_Command': 0.0}"
1562356695627,280.458,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 784.461, 'D2_Torque_Feedback': -2.5}"
1562356696628,281.459,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356697630,282.461,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 786.414, 'D2_Torque_Feedback': -1.9000000000000001}"
1562356698630,283.461,0xa5,"{'D2_Motor_Speed': 439, 'D1_Motor_Angle_Electrical': 281.0, 'D3_Electrical_Output_Frequency': 73.10000000000001, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356699631,284.462,0xa6,"{'D1_Phase_A_Current': -2.7, 'D2_Phase_B_Current': 0.7000000000000001, 'D3_Phase_C_Current': 4.3, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356700636,285.467,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1379, 'D3_Id_Command': 0.0}"
1562356701633,286.464,0xa8,"{'D3_Id': 0.30000000000000004, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.1}"
1562356702635,287.466,0xa7,"{'D1_DC_Bus_Voltage': 606.7, 'D4_VBC_Vq_Voltage': -41.6, 'D3_VAB_Vd_Voltage': 0.1, 'D2_Output_Voltage': 41.6}"
1562356703636,288.467,0xa8,"{'D3_Id': -0.4, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.5}"
1562356704638,289.469,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 3.0}"
1562356705637,290.468,0xa0,"{'D4_Gate_Driver_Board': 33.300000000000004, 'D1_Module_A': 24.3, 'D3_Module_C': 24.8, 'D2_Module_B': 24.6}"
1562356706639,291.47,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 795.3870000000001, 'D2_Torque_Feedback': -3.8000000000000003}"
1562356707639,292.47,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356708640,293.471,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.08, 'D5_Analog_Input_5': 4.93}"
1562356709641,294.472,0xa8,"{'D3_Id': 0.1, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.5}"
1562356710642,295.473,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356711645,296.476,0xad,"{'D4_Iq_Command': -4.0, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1391, 'D3_Id_Command': 0.0}"
1562356712646,297.477,0xa2,"{'D1_RTD4_Temperature': -1000.0, 'D4_Torque_Shudder': 0.0, 'D3_Motor_Temperature': 30.200000000000003, 'D2_RTD5_Temperature': -1000.0}"
1562356713647,298.478,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 802.515, 'D2_Torque_Feedback': -2.6}"
1562356714648,299.479,0xa8,"{'D3_Id': -1.2000000000000002, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -0.9}"
1562356715649,300.48,0xa7,"{'D1_DC_Bus_Voltage': 608.5, 'D4_VBC_Vq_Voltage': -41.900000000000006, 'D3_VAB_Vd_Voltage': 0.7000000000000001, 'D2_Output_Voltage': 41.900000000000006}"
1562356716652,301.483,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 805.485, 'D2_Torque_Feedback': -3.0}"
1562356717653,302.484,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356718658,303.489,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356719661,304.492,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 808.419, 'D2_Torque_Feedback': -3.3000000000000003}"
1562356720664,305.495,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356721665,306.496,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 810.408, 'D2_Torque_Feedback': -1.7000000000000002}"
1562356722665,307.496,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356723666,308.497,0xa2,"{'D1_RTD4_Temperature': -1000.0, 'D4_Torque_Shudder': 0.0, 'D3_Motor_Temperature': 30.400000000000002, 'D2_RTD5_Temperature': -1000.0}"
1562356724667,309.498,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356725669,310.5,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356726669,311.5,0xa5,"{'D2_Motor_Speed': 443, 'D1_Motor_Angle_Electrical': 310.3, 'D3_Electrical_Output_Frequency': 73.8, 'D4_Delta_Resolver_Filtered': -88.0}"
1562356727670,312.501,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356728671,313.502,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356729675,314.506,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 818.463, 'D2_Torque_Feedback': -2.5}"
1562356730675,315.506,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.08, 'D5_Analog_Input_5': 4.93}"
1562356731677,316.508,0xa2,"{'D1_RTD4_Temperature': -1000.0, 'D4_Torque_Shudder': 0.0, 'D3_Motor_Temperature': 30.700000000000003, 'D2_RTD5_Temperature': -1000.0}"
1562356732680,317.511,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 821.487, 'D2_Torque_Feedback': -2.6}"
1562356733680,318.511,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356734681,319.512,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1378, 'D3_Id_Command': 0.0}"
1562356735685,320.516,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 824.547, 'D2_Torque_Feedback': -3.6}"
1562356736688,321.519,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356737688,322.519,0xa5,"{'D2_Motor_Speed': 444, 'D1_Motor_Angle_Electrical': 323.8, 'D3_Electrical_Output_Frequency': 73.9, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356738689,323.52,0xa7,"{'D1_DC_Bus_Voltage': 607.8000000000001, 'D4_VBC_Vq_Voltage': -41.900000000000006, 'D3_VAB_Vd_Voltage': 0.1, 'D2_Output_Voltage': 41.900000000000006}"
1562356739691,324.522,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356740694,325.525,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356741694,326.525,0xa7,"{'D1_DC_Bus_Voltage': 607.0, 'D4_VBC_Vq_Voltage': -41.900000000000006, 'D3_VAB_Vd_Voltage': 0.4, 'D2_Output_Voltage': 41.900000000000006}"
1562356742695,327.526,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356743697,328.528,0xa8,"{'D3_Id': 0.6000000000000001, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.5}"
1562356744697,329.528,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356745698,330.529,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356746699,331.53,0xa8,"{'D3_Id': -0.2, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.9}"
1562356747700,332.531,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356748703,333.534,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 837.498, 'D2_Torque_Feedback': -0.4}"
1562356749703,334.534,0xa8,"{'D3_Id': -1.4000000000000001, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.5}"
1562356750705,335.536,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 839.433, 'D2_Torque_Feedback': -3.0}"
1562356751707,336.538,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.08, 'D5_Analog_Input_5': 4.93}"
1562356752707,337.538,0xa5,"{'D2_Motor_Speed': 445, 'D1_Motor_Angle_Electrical': 280.1, 'D3_Electrical_Output_Frequency': 74.10000000000001, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356753708,338.539,0xa6,"{'D1_Phase_A_Current': 3.8000000000000003, 'D2_Phase_B_Current': -3.5, 'D3_Phase_C_Current': 0.0, 'D4_DC_Bus_Current': 0.30000000000000004}"
1562356754710,339.541,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.13770000000000002, 'D3_Id_Command': 0.0}"
1562356755710,340.541,0xa4,"{'D2_Digital_Input_2': 0, 'D7_Digital_Input_7': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D6_Digital_Input_6': 0, 'D4_Digital_Input_4': 0}"
1562356756711,341.542,0xa8,"{'D3_Id': -3.0, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.5}"
1562356757713,342.544,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 846.4440000000001, 'D2_Torque_Feedback': -3.4000000000000004}"
1562356758716,343.547,0xad,"{'D4_Iq_Command': -3.8000000000000003, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1366, 'D3_Id_Command': 0.0}"
1562356759715,344.546,0xa5,"{'D2_Motor_Speed': 443, 'D1_Motor_Angle_Electrical': 333.70000000000005, 'D3_Electrical_Output_Frequency': 73.9, 'D4_Delta_Resolver_Filtered': -88.0}"
1562356760716,345.547,0xa6,"{'D1_Phase_A_Current': -2.5, 'D2_Phase_B_Current': 2.2, 'D3_Phase_C_Current': 3.7, 'D4_DC_Bus_Current': 0.2}"
1562356761718,346.549,0xa5,"{'D2_Motor_Speed': 443, 'D1_Motor_Angle_Electrical': 265.7, 'D3_Electrical_Output_Frequency': 73.9, 'D4_Delta_Resolver_Filtered': -88.10000000000001}"
1562356762720,347.551,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 851.448, 'D2_Torque_Feedback': -4.5}"
1562356763724,348.555,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356764727,349.558,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 853.4730000000001, 'D2_Torque_Feedback': -2.4000000000000004}"
1562356765731,350.562,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356766734,351.565,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 855.498, 'D2_Torque_Feedback': -3.2}"
1562356767734,352.565,0xa8,"{'D3_Id': 0.0, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -3.0}"
1562356768735,353.566,0xad,"{'D4_Iq_Command': -3.9000000000000004, 'D2_Flux_Weakening_Output': 0.0, 'D1_Modulation_Index': 0.1378, 'D3_Id_Command': 0.0}"
1562356769736,354.567,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356770737,355.568,0xa6,"{'D1_Phase_A_Current': -2.7, 'D2_Phase_B_Current': 2.8000000000000003, 'D3_Phase_C_Current': 3.5, 'D4_DC_Bus_Current': 0.2}"
1562356771742,356.573,0xac,"{'D1_Commanded_Torque': 2.9000000000000004, 'D3_Power_On_Timer': 860.592, 'D2_Torque_Feedback': -2.9000000000000004}"
1562356772742,357.573,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356773748,358.579,0xae,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356774749,359.58,0xa8,"{'D3_Id': 2.0, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -5.5}"
1562356775752,360.583,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 864.498, 'D2_Torque_Feedback': -3.6}"
1562356776753,361.584,0xa3,"{'D1_Analog_Input_1': 4.92, 'D6_Analog_Input_6': 4.93, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.92, 'D2_Analog_Input_2': 2.08, 'D5_Analog_Input_5': 4.93}"
1562356777756,362.587,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 866.541, 'D2_Torque_Feedback': -4.4}"
1562356778759,363.59,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356779759,364.59,0xaa,"{'D4_Inverter_Run_Mode': 0, 'D3_Relay_3_Status': 1, 'D3_Relay_5_Status': 0, 'D3_Relay_4_Status': 0, 'D7_BMS_Active': 0, 'D5_Inverter_Command_Mode': 0, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D4_Inverter_Discharge_State': 0, 'D6_Inverter_Enable_Lockout': 0, 'D3_Relay_6_Status': 0, 'D6_Inverter_Enable_State': 1, 'D7_BMS_Torque_Limiting': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_1_Status': 0, 'D7_Direction_Command': 0}"
1562356780761,365.592,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 869.484, 'D2_Torque_Feedback': -4.1000000000000005}"
1562356781762,366.593,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 4.0}"
1562356782764,367.595,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 871.482, 'D2_Torque_Feedback': -3.0}"
1562356783764,368.595,0xab,"{'D1_Post_Fault_Lo': 0, 'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0}"
1562356784766,369.597,0xc0,"{'Speed_Mode_Enable': 0, 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0, 'Inverter_Enable': 'Turn the Inverter ON', 'Direction_Command': 'CW', 'Speed_Command': 0, 'Torque_Command': 4.0}"
1562356785766,370.597,0xa5,"{'D2_Motor_Speed': 537, 'D1_Motor_Angle_Electrical': 353.40000000000003, 'D3_Electrical_Output_Frequency': 89.4, 'D4_Delta_Resolver_Filtered': -87.60000000000001}"
1562356786769,371.6,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 875.487, 'D2_Torque_Feedback': -4.7}"
1562356787769,372.6,0xa8,"{'D3_Id': 0.0, 'D2_Flux_Feedback': -4.593, 'D1_Flux_Command': 0.051000000000000004, 'D4_Iq': -4.6000000000000005}"
1562356788771,373.602,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 877.53, 'D2_Torque_Feedback': -3.9000000000000004}"
1562356789771,374.602,0xa5,"{'D2_Motor_Speed': 539, 'D1_Motor_Angle_Electrical': 244.4, 'D3_Electrical_Output_Frequency': 89.80000000000001, 'D4_Delta_Resolver_Filtered': -87.60000000000001}"
1562356790772,375.603,0xac,"{'D1_Commanded_Torque': 3.9000000000000004, 'D3_Power_On_Timer': 879.591, 'D2_Torque_Feedback': -3.3000000000000003}"
