timestamp,relative_time (seg),id,value
1562356682700,235.346,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.8, 'D4_Iq': 4.800000000000001, 'D2_Flux_Feedback': -6.081}"
1562356683701,236.347,0xd7,"{'D2_Output_Voltage': 41.400000000000006, 'D4_VBC_Vq_Voltage': 41.400000000000006, 'D1_DC_Bus_Voltage': 607.0, 'D3_VAB_Vd_Voltage': -1.4000000000000001}"
1562356684703,237.349,0xd6,"{'D3_Phase_C_Current': 4.1000000000000005, 'D4_DC_Bus_Current': 0.2, 'D1_Phase_A_Current': -2.9000000000000004, 'D2_Phase_B_Current': 0.1}"
1562356685707,238.353,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356686708,239.354,0xdd,"{'D1_Modulation_Index': 0.1373, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356687705,240.351,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.2, 'D4_Iq': 2.5, 'D2_Flux_Feedback': -6.081}"
1562356688706,241.352,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.09, 'D4_Analog_Input_4': 4.92, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356689707,242.353,0xd5,"{'D4_Delta_Resolver_Filtered': 92.80000000000001, 'D3_Electrical_Output_Frequency': 73.10000000000001, 'D2_Motor_Speed': 439, 'D1_Motor_Angle_Electrical': 71.10000000000001}"
1562356690708,243.354,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356691709,244.355,0xdc,"{'D2_Torque_Feedback': 2.0, 'D3_Power_On_Timer': 780.591, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356692710,245.356,0xd7,"{'D2_Output_Voltage': 41.300000000000004, 'D4_VBC_Vq_Voltage': 41.300000000000004, 'D1_DC_Bus_Voltage': 607.9, 'D3_VAB_Vd_Voltage': -0.6000000000000001}"
1562356693711,246.357,0xd5,"{'D4_Delta_Resolver_Filtered': 92.80000000000001, 'D3_Electrical_Output_Frequency': 73.7, 'D2_Motor_Speed': 442, 'D1_Motor_Angle_Electrical': 63.1}"
1562356694712,247.358,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.09, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356695717,248.363,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356696718,249.364,0xdd,"{'D1_Modulation_Index': 0.13770000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.9000000000000004, 'D3_Id_Command': 0.0}"
1562356697720,250.366,0xdc,"{'D2_Torque_Feedback': 2.6, 'D3_Power_On_Timer': 786.594, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356698723,251.369,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356699721,252.367,0xdc,"{'D2_Torque_Feedback': 3.1, 'D3_Power_On_Timer': 788.592, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356700722,253.368,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.09, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356701723,254.369,0xd5,"{'D4_Delta_Resolver_Filtered': 92.9, 'D3_Electrical_Output_Frequency': 73.8, 'D2_Motor_Speed': 443, 'D1_Motor_Angle_Electrical': 235.9}"
1562356702727,255.373,0xdd,"{'D1_Modulation_Index': 0.1371, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356703730,256.376,0xde,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356704734,257.38,0xdd,"{'D1_Modulation_Index': 0.1359, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356705734,258.38,0xd7,"{'D2_Output_Voltage': 41.5, 'D4_VBC_Vq_Voltage': 41.5, 'D1_DC_Bus_Voltage': 606.8000000000001, 'D3_VAB_Vd_Voltage': -1.0}"
1562356706736,259.382,0xdd,"{'D1_Modulation_Index': 0.138, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356707738,260.384,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -1.2000000000000002, 'D4_Iq': 4.3, 'D2_Flux_Feedback': -6.081}"
1562356708739,261.385,0xd7,"{'D2_Output_Voltage': 41.7, 'D4_VBC_Vq_Voltage': 41.7, 'D1_DC_Bus_Voltage': 607.6, 'D3_VAB_Vd_Voltage': -1.3}"
1562356709740,262.386,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356710741,263.387,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.4, 'D4_Iq': 3.1, 'D2_Flux_Feedback': -6.081}"
1562356711742,264.388,0xde,"{'D3_DateCode_MMDD': 1297, 'D2_SW_Version': 6580, 'D4_DateCode_YYYY': 8216, 'D1_Project_Code_EEP_Ver': 16}"
1562356712745,265.391,0xdc,"{'D2_Torque_Feedback': 3.8000000000000003, 'D3_Power_On_Timer': 801.615, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356713746,266.392,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356714747,267.393,0xdc,"{'D2_Torque_Feedback': 3.1, 'D3_Power_On_Timer': 803.613, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356715748,268.394,0xdd,"{'D1_Modulation_Index': 0.1368, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356716751,269.397,0xdc,"{'D2_Torque_Feedback': 3.5, 'D3_Power_On_Timer': 805.62, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356717751,270.397,0xd5,"{'D4_Delta_Resolver_Filtered': 92.80000000000001, 'D3_Electrical_Output_Frequency': 72.9, 'D2_Motor_Speed': 438, 'D1_Motor_Angle_Electrical': 82.80000000000001}"
1562356718755,271.401,0xdd,"{'D1_Modulation_Index': 0.1366, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356719759,272.405,0xdc,"{'D2_Torque_Feedback': 1.9000000000000001, 'D3_Power_On_Timer': 808.626, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356720759,273.405,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': 0.8, 'D4_Iq': 3.8000000000000003, 'D2_Flux_Feedback': -6.081}"
1562356721762,274.408,0xdd,"{'D1_Modulation_Index': 0.1363, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356722763,275.409,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356723763,276.409,0xd6,"{'D3_Phase_C_Current': -2.4000000000000004, 'D4_DC_Bus_Current': 0.30000000000000004, 'D1_Phase_A_Current': 3.7, 'D2_Phase_B_Current': -1.0}"
1562356724764,277.41,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356725765,278.411,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356726766,279.412,0xd2,"{'D2_RTD5_Temperature': -1000.0, 'D1_RTD4_Temperature': -1000.0, 'D4_Torque_Shudder': 0.0, 'D3_Motor_Temperature': 32.4}"
1562356727767,280.413,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356728768,281.414,0xdc,"{'D2_Torque_Feedback': 1.9000000000000001, 'D3_Power_On_Timer': 817.563, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356729769,282.415,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356730770,283.416,0xd2,"{'D2_RTD5_Temperature': -1000.0, 'D1_RTD4_Temperature': -1000.0, 'D4_Torque_Shudder': 0.0, 'D3_Motor_Temperature': 32.6}"
1562356731771,284.417,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.5, 'D4_Iq': 4.3, 'D2_Flux_Feedback': -6.081}"
1562356732774,285.42,0xdd,"{'D1_Modulation_Index': 0.1346, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356733776,286.422,0xdc,"{'D2_Torque_Feedback': 2.4000000000000004, 'D3_Power_On_Timer': 822.621, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356734776,287.422,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356735777,288.423,0xdd,"{'D1_Modulation_Index': 0.1348, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356736782,289.428,0xdc,"{'D2_Torque_Feedback': 2.7, 'D3_Power_On_Timer': 825.5550000000001, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356737783,290.429,0xdd,"{'D1_Modulation_Index': 0.13620000000000002, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356738784,291.43,0xdc,"{'D2_Torque_Feedback': 3.8000000000000003, 'D3_Power_On_Timer': 827.508, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356739785,292.431,0xd6,"{'D3_Phase_C_Current': -0.9, 'D4_DC_Bus_Current': 0.2, 'D1_Phase_A_Current': -4.2, 'D2_Phase_B_Current': 3.0}"
1562356740786,293.432,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356741787,294.433,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356742789,295.435,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356743791,296.437,0xdc,"{'D2_Torque_Feedback': 2.2, 'D3_Power_On_Timer': 832.5120000000001, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356744794,297.44,0xdd,"{'D1_Modulation_Index': 0.1366, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356745796,298.442,0xdc,"{'D2_Torque_Feedback': 3.1, 'D3_Power_On_Timer': 834.519, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356746797,299.443,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356747798,300.444,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356748802,301.448,0xdc,"{'D2_Torque_Feedback': 3.0, 'D3_Power_On_Timer': 837.534, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356749803,302.449,0xdd,"{'D1_Modulation_Index': 0.137, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356750804,303.45,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356751805,304.451,0xd7,"{'D2_Output_Voltage': 41.7, 'D4_VBC_Vq_Voltage': 41.7, 'D1_DC_Bus_Voltage': 607.0, 'D3_VAB_Vd_Voltage': -1.4000000000000001}"
1562356752807,305.453,0xd6,"{'D3_Phase_C_Current': 3.1, 'D4_DC_Bus_Current': 0.30000000000000004, 'D1_Phase_A_Current': -0.5, 'D2_Phase_B_Current': -2.9000000000000004}"
1562356753808,306.454,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356754811,307.457,0xdd,"{'D1_Modulation_Index': 0.1368, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356755815,308.461,0xdc,"{'D2_Torque_Feedback': 2.2, 'D3_Power_On_Timer': 844.518, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356756814,309.46,0xd7,"{'D2_Output_Voltage': 41.2, 'D4_VBC_Vq_Voltage': 41.2, 'D1_DC_Bus_Voltage': 606.5, 'D3_VAB_Vd_Voltage': -1.5}"
1562356757816,310.462,0xdd,"{'D1_Modulation_Index': 0.1369, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356758816,311.462,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356759819,312.465,0xdc,"{'D2_Torque_Feedback': 3.5, 'D3_Power_On_Timer': 848.523, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356760819,313.465,0xd5,"{'D4_Delta_Resolver_Filtered': 92.9, 'D3_Electrical_Output_Frequency': 73.3, 'D2_Motor_Speed': 440, 'D1_Motor_Angle_Electrical': 267.6}"
1562356761821,314.467,0xdc,"{'D2_Torque_Feedback': 0.9, 'D3_Power_On_Timer': 850.5120000000001, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356762822,315.468,0xdd,"{'D1_Modulation_Index': 0.1389, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.9000000000000004, 'D3_Id_Command': 0.0}"
1562356763824,316.47,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356764823,317.469,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.2, 'D4_Iq': 4.1000000000000005, 'D2_Flux_Feedback': -6.081}"
1562356765825,318.471,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356766825,319.471,0xd5,"{'D4_Delta_Resolver_Filtered': 93.0, 'D3_Electrical_Output_Frequency': 73.3, 'D2_Motor_Speed': 440, 'D1_Motor_Angle_Electrical': 89.60000000000001}"
1562356767827,320.473,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.92, 'D1_Analog_Input_1': 4.93}"
1562356768828,321.474,0xdd,"{'D1_Modulation_Index': 0.1373, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 3.8000000000000003, 'D3_Id_Command': 0.0}"
1562356769830,322.476,0xdc,"{'D2_Torque_Feedback': 2.9000000000000004, 'D3_Power_On_Timer': 858.585, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356770830,323.476,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': -0.5, 'D4_Iq': 3.8000000000000003, 'D2_Flux_Feedback': -6.081}"
1562356771831,324.477,0xd7,"{'D2_Output_Voltage': 41.5, 'D4_VBC_Vq_Voltage': 41.5, 'D1_DC_Bus_Voltage': 606.5, 'D3_VAB_Vd_Voltage': -1.1}"
1562356772832,325.478,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.95, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356773839,326.485,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 3.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356774834,327.48,0xd6,"{'D3_Phase_C_Current': -2.4000000000000004, 'D4_DC_Bus_Current': 0.30000000000000004, 'D1_Phase_A_Current': 3.7, 'D2_Phase_B_Current': -0.5}"
1562356775836,328.482,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356776837,329.483,0xdc,"{'D2_Torque_Feedback': 3.5, 'D3_Power_On_Timer': 865.542, 'D1_Commanded_Torque': 2.9000000000000004}"
1562356777838,330.484,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356778839,331.485,0xdd,"{'D1_Modulation_Index': 0.1447, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 5.2, 'D3_Id_Command': 0.0}"
1562356779839,332.485,0xd5,"{'D4_Delta_Resolver_Filtered': 93.5, 'D3_Electrical_Output_Frequency': 81.80000000000001, 'D2_Motor_Speed': 491, 'D1_Motor_Angle_Electrical': 342.1}"
1562356780841,333.487,0xd3,"{'D5_Analog_Input_5': 4.94, 'D6_Analog_Input_6': 4.94, 'D2_Analog_Input_2': 2.1, 'D4_Analog_Input_4': 4.93, 'D3_Analog_Input_3': 4.93, 'D1_Analog_Input_1': 4.93}"
1562356781843,334.489,0xdd,"{'D1_Modulation_Index': 0.1529, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 5.1000000000000005, 'D3_Id_Command': 0.0}"
1562356782843,335.489,0xdc,"{'D2_Torque_Feedback': 5.0, 'D3_Power_On_Timer': 871.5360000000001, 'D1_Commanded_Torque': 3.9000000000000004}"
1562356783844,336.49,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356784845,337.491,0xd7,"{'D2_Output_Voltage': 47.400000000000006, 'D4_VBC_Vq_Voltage': 47.300000000000004, 'D1_DC_Bus_Voltage': 607.2, 'D3_VAB_Vd_Voltage': -2.0}"
1562356785847,338.493,0xd4,"{'D2_Digital_Input_2': 0, 'D4_Digital_Input_4': 0, 'D7_Digital_Input_7': 0, 'D8_Digital_Input_8': 0, 'D5_Digital_Input_5': 0, 'D3_Digital_Input_3': 0, 'D1_Digital_Input_1': 0, 'D6_Digital_Input_6': 0}"
1562356786848,339.494,0xdc,"{'D2_Torque_Feedback': 4.800000000000001, 'D3_Power_On_Timer': 875.541, 'D1_Commanded_Torque': 3.9000000000000004}"
1562356787848,340.494,0xda,"{'D3_Relay_5_Status': 0, 'D5_Inverter_Command_Mode': 0, 'D6_Inverter_Enable_Lockout': 0, 'D6_Inverter_Enable_State': 1, 'D4_Inverter_Discharge_State': 0, 'D7_BMS_Active': 0, 'D4_Inverter_Run_Mode': 0, 'D1_VSM_State': 'Motor Running State', 'D3_Relay_3_Status': 1, 'D2_Inverter_State': 'Idle Run', 'D3_Relay_2_Status': 0, 'D3_Relay_4_Status': 0, 'D3_Relay_6_Status': 0, 'D7_Direction_Command': 1, 'D7_BMS_Torque_Limiting': 0, 'D3_Relay_1_Status': 0}"
1562356788850,341.496,0xdc,"{'D2_Torque_Feedback': 4.4, 'D3_Power_On_Timer': 877.62, 'D1_Commanded_Torque': 3.9000000000000004}"
1562356789855,342.501,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 4.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356790852,343.498,0xd7,"{'D2_Output_Voltage': 47.800000000000004, 'D4_VBC_Vq_Voltage': 47.800000000000004, 'D1_DC_Bus_Voltage': 606.8000000000001, 'D3_VAB_Vd_Voltage': -1.5}"
1562356791854,344.5,0xd6,"{'D3_Phase_C_Current': 3.7, 'D4_DC_Bus_Current': 0.5, 'D1_Phase_A_Current': -4.1000000000000005, 'D2_Phase_B_Current': 2.7}"
1562356792854,345.5,0xd7,"{'D2_Output_Voltage': 47.5, 'D4_VBC_Vq_Voltage': 47.5, 'D1_DC_Bus_Voltage': 607.9, 'D3_VAB_Vd_Voltage': -1.6}"
1562356793855,346.501,0xd6,"{'D3_Phase_C_Current': -2.8000000000000003, 'D4_DC_Bus_Current': 0.5, 'D1_Phase_A_Current': 3.3000000000000003, 'D2_Phase_B_Current': -5.800000000000001}"
1562356794859,347.505,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 4.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356795858,348.504,0xdc,"{'D2_Torque_Feedback': 5.1000000000000005, 'D3_Power_On_Timer': 884.703, 'D1_Commanded_Torque': 3.9000000000000004}"
1562356796859,349.505,0xdb,"{'D3_Run_Fault_Lo': 0, 'D4_Run_Fault_Hi': 0, 'D2_Post_Fault_Hi': 0, 'D1_Post_Fault_Lo': 0}"
1562356797860,350.506,0xd8,"{'D1_Flux_Command': 0.051000000000000004, 'D3_Id': 0.0, 'D4_Iq': 4.1000000000000005, 'D2_Flux_Feedback': -6.081}"
1562356798864,351.51,0xf0,"{'Inverter_Enable': 'Turn the Inverter ON', 'Speed_Mode_Enable': 0, 'Speed_Command': 0, 'Torque_Command': 4.0, 'Direction_Command': 'CCW', 'Inverter_Discharge': 'Discharge Disable', 'Torque_Limit_Command': 0.0}"
1562356799865,352.511,0xdd,"{'D1_Modulation_Index': 0.1569, 'D2_Flux_Weakening_Output': 0.0, 'D4_Iq_Command': 5.2, 'D3_Id_Command': 0.0}"
